time,temp_ref,rhum_ref,prcp_ref,wdir_ref,wspd_ref,pres_ref
2025-04-21 21:00:00,25.0,94.0,0.0,70.0,7.6,1008.0
2025-04-21 22:00:00,25.0,94.0,0.0,110.0,9.4,1009.0
2025-04-21 23:00:00,25.0,94.0,0.0,110.0,5.4,1009.0
2025-04-22 00:00:00,26.0,89.0,0.0,110.0,7.6,1009.0
2025-04-22 01:00:00,26.0,89.0,0.0,100.0,5.4,1010.0
2025-04-22 02:00:00,27.0,84.0,0.0,110.0,5.4,1010.0
2025-04-22 03:00:00,27.0,84.0,0.0,110.0,7.6,1010.0
2025-04-22 04:00:00,28.0,84.0,0.0,140.0,7.6,1010.0
2025-04-22 05:00:00,30.0,75.0,0.0,110.0,11.2,1009.0
2025-04-22 06:00:00,31.0,75.0,0.0,100.0,14.8,1007.0
2025-04-22 07:00:00,31.0,75.0,0.0,90.0,13.0,1006.0
2025-04-22 08:00:00,31.0,75.0,0.0,110.0,14.8,1006.0
2025-04-22 09:00:00,31.0,75.0,0.0,110.0,18.4,1005.0
2025-04-22 10:00:00,30.0,75.0,0.0,110.0,18.4,1005.0
2025-04-22 11:00:00,29.0,84.0,0.0,120.0,18.4,1005.0
2025-04-22 12:00:00,28.0,89.0,0.0,110.0,14.8,1005.0
2025-04-22 13:00:00,28.0,84.0,0.0,120.0,16.6,1006.0
2025-04-22 14:00:00,27.0,89.0,0.0,120.0,16.6,1007.0
2025-04-22 15:00:00,27.0,89.0,0.0,110.0,18.4,1007.0
2025-04-22 16:00:00,26.0,94.0,0.0,110.0,13.0,1007.0
2025-04-22 17:00:00,26.0,89.0,0.0,110.0,18.4,1007.0
2025-04-22 18:00:00,26.0,94.0,0.0,80.0,13.0,1006.0
2025-04-22 19:00:00,26.0,89.0,0.0,60.0,13.0,1006.0
2025-04-22 20:00:00,25.0,94.0,0.0,60.0,11.2,1005.0
2025-04-22 21:00:00,25.0,94.0,0.0,60.0,13.0,1005.0
2025-04-22 22:00:00,25.0,94.0,0.0,50.0,7.6,1006.0
2025-04-22 23:00:00,25.0,94.0,0.0,80.0,7.6,1006.0
2025-04-23 00:00:00,26.0,89.0,0.0,60.0,5.4,1007.0
2025-04-23 01:00:00,27.0,84.0,0.0,70.0,5.4,1008.0
2025-04-23 02:00:00,28.0,79.0,0.0,80.0,5.4,1008.0
2025-04-23 03:00:00,29.0,79.0,0.0,110.0,7.6,1008.0
2025-04-23 04:00:00,31.0,70.0,0.0,110.0,9.4,1008.0
2025-04-23 05:00:00,32.0,67.0,0.0,100.0,9.4,1007.0
2025-04-23 06:00:00,33.0,63.0,0.0,100.0,13.0,1005.0
2025-04-23 07:00:00,33.0,63.0,6.1,120.0,13.0,1004.0
2025-04-23 08:00:00,34.0,63.0,6.6,130.0,14.8,1003.0
2025-04-23 09:00:00,33.0,67.0,7.5,120.0,20.5,1002.0
2025-04-23 10:00:00,31.0,75.0,2.1,130.0,24.1,1002.0
2025-04-23 11:00:00,30.0,75.0,0.0,130.0,24.1,1003.0
2025-04-23 12:00:00,28.0,84.0,0.0,100.0,16.6,1004.0
2025-04-23 13:00:00,27.0,84.0,0.0,110.0,20.5,1005.0
2025-04-23 14:00:00,27.0,84.0,0.0,120.0,20.5,1006.0
2025-04-23 15:00:00,26.0,89.0,0.0,110.0,16.6,1006.0
2025-04-23 16:00:00,26.0,89.0,0.0,110.0,16.6,1007.0
2025-04-23 17:00:00,26.0,89.0,0.0,80.0,14.8,1007.0
2025-04-23 18:00:00,26.0,89.0,0.0,90.0,13.0,1006.0
2025-04-23 19:00:00,26.0,89.0,0.0,80.0,13.0,1005.0
2025-04-23 20:00:00,26.0,89.0,0.0,90.0,13.0,1005.0
2025-04-23 21:00:00,26.0,89.0,0.0,60.0,9.4,1006.0
2025-04-23 22:00:00,26.0,89.0,0.0,80.0,9.4,1006.0
2025-04-23 23:00:00,26.0,89.0,0.0,60.0,5.4,1007.0
2025-04-24 00:00:00,26.0,89.0,0.0,80.0,5.4,1007.0
2025-04-24 01:00:00,27.0,84.0,0.0,100.0,11.2,1008.0
2025-04-24 02:00:00,27.0,84.0,0.0,100.0,9.4,1009.0
2025-04-24 03:00:00,28.0,84.0,0.0,80.0,9.4,1009.0
2025-04-24 04:00:00,29.0,79.0,0.0,80.0,13.0,1008.0
2025-04-24 05:00:00,29.0,79.0,0.0,80.0,13.0,1007.0
2025-04-24 06:00:00,30.0,75.0,0.0,100.0,14.8,1007.0
2025-04-24 07:00:00,30.0,75.0,0.0,90.0,14.8,1005.0
2025-04-24 08:00:00,31.0,70.0,0.0,110.0,18.4,1004.0
2025-04-24 09:00:00,31.0,70.0,0.0,110.0,20.5,1004.0
2025-04-24 10:00:00,30.0,75.0,0.0,110.0,14.8,1004.0
2025-04-24 11:00:00,29.0,79.0,0.0,100.0,16.6,1005.0
2025-04-24 12:00:00,28.0,84.0,0.0,110.0,16.6,1005.0
2025-04-24 13:00:00,27.0,84.0,1.9,120.0,14.8,1006.0
2025-04-24 14:00:00,27.0,84.0,10.1,110.0,13.0,1008.0
2025-04-24 15:00:00,27.0,84.0,2.3,100.0,11.2,1008.0
2025-04-24 16:00:00,26.0,94.0,1.0,100.0,14.8,1008.0
2025-04-24 17:00:00,26.0,94.0,0.1,110.0,18.4,1008.0
2025-04-24 18:00:00,25.0,84.0,1.0,40.0,20.5,1008.0
2025-04-24 19:00:00,25.0,78.0,0.5,60.0,14.8,1008.0
2025-04-24 20:00:00,24.0,83.0,0.1,40.0,18.4,1008.0
2025-04-24 21:00:00,23.0,88.0,0.5,70.0,20.5,1008.0
2025-04-24 22:00:00,22.0,94.0,1.8,50.0,13.0,1009.0
2025-04-24 23:00:00,22.0,94.0,6.4,20.0,5.4,1011.0
2025-04-25 00:00:00,22.0,94.0,3.0,50.0,7.6,1012.0
2025-04-25 01:00:00,23.0,88.0,0.0,330.0,5.4,1013.0
2025-04-25 02:00:00,24.0,83.0,0.0,330.0,9.4,1014.0
2025-04-25 03:00:00,26.0,74.0,0.0,30.0,11.2,1014.0
2025-04-25 04:00:00,27.0,70.0,0.0,60.0,11.2,1013.0
2025-04-25 05:00:00,28.0,66.0,0.0,50.0,9.4,1012.0
2025-04-25 06:00:00,28.0,66.0,0.0,320.0,7.6,1011.0
2025-04-25 07:00:00,29.0,66.0,0.0,280.0,13.0,1010.0
2025-04-25 08:00:00,28.0,70.0,0.0,300.0,7.6,1009.0
2025-04-25 09:00:00,27.0,74.0,0.0,290.0,7.6,1008.0
2025-04-25 10:00:00,27.0,74.0,0.0,320.0,5.4,1008.0
2025-04-25 11:00:00,27.0,74.0,0.0,270.0,3.6,1008.0
2025-04-25 12:00:00,27.0,74.0,0.0,230.0,7.6,1009.0
2025-04-25 13:00:00,27.0,74.0,0.0,220.0,3.6,1010.0
2025-04-25 14:00:00,27.0,74.0,0.0,220.0,7.6,1011.0
2025-04-25 15:00:00,27.0,74.0,0.0,160.0,3.6,1011.0
2025-04-25 16:00:00,26.0,84.0,0.0,120.0,16.6,1012.0
2025-04-25 17:00:00,25.0,89.0,0.0,130.0,20.5,1011.0
2025-04-25 18:00:00,25.0,84.0,0.0,130.0,14.8,1011.0
2025-04-25 19:00:00,25.0,84.0,0.0,130.0,14.8,1010.0
2025-04-25 20:00:00,25.0,84.0,0.0,100.0,9.4,1010.0
2025-04-25 21:00:00,24.0,89.0,0.0,80.0,7.6,1010.0
2025-04-25 22:00:00,24.0,89.0,0.0,80.0,7.6,1011.0
2025-04-25 23:00:00,25.0,84.0,0.0,110.0,13.0,1011.0
2025-04-26 00:00:00,25.0,84.0,0.0,110.0,11.2,1012.0
2025-04-26 01:00:00,26.0,79.0,0.0,110.0,16.6,1013.0
2025-04-26 02:00:00,26.0,79.0,0.0,120.0,16.6,1013.0
2025-04-26 03:00:00,27.0,79.0,0.0,130.0,16.6,1013.0
2025-04-26 04:00:00,28.0,74.0,0.2,130.0,20.5,1012.0
2025-04-26 05:00:00,27.0,79.0,0.2,150.0,14.8,1012.0
2025-04-26 06:00:00,28.0,74.0,0.0,150.0,16.6,1011.0
2025-04-26 07:00:00,28.0,74.0,0.0,140.0,18.4,1010.0
2025-04-26 08:00:00,28.0,74.0,0.1,140.0,14.8,1009.0
2025-04-26 09:00:00,28.0,74.0,0.0,120.0,14.8,1008.0
2025-04-26 10:00:00,28.0,74.0,0.0,130.0,14.8,1008.0
2025-04-26 11:00:00,27.0,84.0,0.0,130.0,16.6,1008.0
2025-04-26 12:00:00,27.0,79.0,0.0,130.0,14.8,1009.0
2025-04-26 13:00:00,27.0,84.0,0.0,140.0,22.3,1009.0
2025-04-26 14:00:00,26.0,89.0,0.0,140.0,16.6,1010.0
2025-04-26 15:00:00,26.0,89.0,0.0,140.0,13.0,1011.0
2025-04-26 16:00:00,26.0,89.0,0.0,140.0,14.8,1011.0
2025-04-26 17:00:00,26.0,89.0,0.0,150.0,13.0,1011.0
2025-04-26 18:00:00,26.0,89.0,0.0,120.0,9.4,1011.0
2025-04-26 19:00:00,26.0,89.0,0.0,130.0,11.2,1010.0
2025-04-26 20:00:00,26.0,89.0,0.0,110.0,9.4,1010.0
2025-04-26 21:00:00,25.0,94.0,0.0,90.0,7.6,1010.0
2025-04-26 22:00:00,25.0,94.0,0.0,130.0,11.2,1011.0
2025-04-26 23:00:00,25.0,100.0,0.0,120.0,13.0,1011.0
2025-04-27 00:00:00,25.0,100.0,0.0,120.0,11.2,1012.0
2025-04-27 01:00:00,26.0,94.0,0.0,110.0,11.2,1012.0
2025-04-27 02:00:00,27.0,89.0,0.0,130.0,13.0,1012.0
2025-04-27 03:00:00,27.0,89.0,0.0,130.0,7.6,1012.0
2025-04-27 04:00:00,29.0,79.0,0.1,150.0,11.2,1012.0
2025-04-27 05:00:00,30.0,75.0,0.0,150.0,11.2,1010.0
2025-04-27 06:00:00,31.0,70.0,0.0,160.0,13.0,1009.0
2025-04-27 07:00:00,31.0,70.0,0.0,150.0,11.2,1008.0
2025-04-27 08:00:00,30.0,75.0,0.0,120.0,14.8,1008.0
2025-04-27 09:00:00,30.0,75.0,0.0,110.0,18.4,1007.0
2025-04-27 10:00:00,29.0,79.0,0.0,110.0,22.3,1007.0
2025-04-27 11:00:00,28.0,84.0,0.0,130.0,14.8,1008.0
2025-04-27 12:00:00,27.0,89.0,0.0,120.0,14.8,1008.0
2025-04-27 13:00:00,27.0,89.0,0.0,110.0,18.4,1009.0
2025-04-27 14:00:00,27.0,89.0,0.0,110.0,13.0,1010.0
2025-04-27 15:00:00,27.0,89.0,0.0,100.0,11.2,1010.0
2025-04-27 16:00:00,26.0,94.0,0.0,90.0,13.0,1010.0
2025-04-27 17:00:00,26.0,94.0,0.0,100.0,16.6,1010.0
2025-04-27 18:00:00,26.0,94.0,0.0,100.0,9.4,1010.0
2025-04-27 19:00:00,25.0,100.0,0.2,120.0,13.0,1010.0
2025-04-27 20:00:00,25.0,100.0,4.9,60.0,5.4,1010.0
2025-04-27 21:00:00,25.0,94.0,10.0,80.0,5.4,1010.0
2025-04-27 22:00:00,25.0,94.0,2.1,50.0,5.4,1010.0
2025-04-27 23:00:00,25.0,94.0,0.5,80.0,7.6,1011.0
2025-04-28 00:00:00,25.0,100.0,2.4,60.0,7.6,1012.0
2025-04-28 01:00:00,26.0,94.0,8.3,60.0,7.6,1013.0
2025-04-28 02:00:00,23.0,88.0,0.8,50.0,25.9,1014.0
2025-04-28 03:00:00,23.0,94.0,0.6,60.0,13.0,1014.0
2025-04-28 04:00:00,27.0,79.0,0.8,60.0,18.4,1013.0
2025-04-28 05:00:00,28.0,70.0,0.4,40.0,18.4,1014.0
2025-04-28 06:00:00,27.0,79.0,0.4,300.0,27.7,1013.0
2025-04-28 07:00:00,26.0,79.0,0.8,300.0,22.3,1012.0
2025-04-28 08:00:00,25.0,84.0,0.4,270.0,18.4,1011.0
2025-04-28 09:00:00,25.0,84.0,0.0,280.0,13.0,1010.0
2025-04-28 10:00:00,26.0,84.0,0.0,290.0,14.8,1010.0
2025-04-28 11:00:00,26.0,79.0,0.0,280.0,13.0,1010.0
2025-04-28 12:00:00,25.0,89.0,0.0,290.0,9.4,1011.0
2025-04-28 13:00:00,26.0,84.0,0.0,250.0,11.2,1012.0
2025-04-28 14:00:00,25.0,89.0,0.0,270.0,11.2,1013.0
2025-04-28 15:00:00,25.0,89.0,0.0,290.0,11.2,1013.0
2025-04-28 16:00:00,25.0,89.0,0.0,290.0,9.4,1013.0
2025-04-28 17:00:00,25.0,84.0,0.0,280.0,9.4,1013.0
2025-04-28 18:00:00,25.0,89.0,0.0,340.0,5.4,1013.0
2025-04-28 19:00:00,25.0,89.0,0.0,290.0,5.4,1012.0
2025-04-28 20:00:00,24.0,94.0,0.0,0.0,0.0,1012.0
2025-04-28 21:00:00,24.0,94.0,0.0,240.0,6.0,1012.0
2025-04-28 22:00:00,24.0,94.0,0.0,280.0,6.0,1012.0
2025-04-28 23:00:00,24.0,94.0,0.0,270.0,5.4,1012.0
2025-04-29 00:00:00,25.0,89.0,0.0,300.0,7.6,1012.0
2025-04-29 01:00:00,25.0,89.0,0.0,310.0,5.4,1013.0
2025-04-29 02:00:00,26.0,84.0,0.0,290.0,7.6,1014.0
2025-04-29 03:00:00,26.0,84.0,0.2,280.0,13.0,1014.0
2025-04-29 04:00:00,27.0,79.0,0.3,270.0,18.4,1014.0
2025-04-29 05:00:00,26.0,84.0,0.2,280.0,22.3,1014.0
2025-04-29 06:00:00,24.0,94.0,0.0,300.0,14.8,1013.0
2025-04-29 07:00:00,25.0,89.0,0.0,300.0,11.2,1012.0
2025-04-29 08:00:00,25.0,89.0,0.0,320.0,5.4,1011.0
2025-04-29 09:00:00,27.0,79.0,0.0,360.0,3.6,1010.0
2025-04-29 10:00:00,28.0,74.0,0.8,20.0,7.6,1010.0
2025-04-29 11:00:00,27.0,79.0,0.0,90.0,7.6,1010.0
2025-04-29 12:00:00,26.0,84.0,0.0,80.0,5.4,1011.0
2025-04-29 13:00:00,25.0,89.0,0.0,100.0,7.6,1011.0
2025-04-29 14:00:00,25.0,94.0,0.0,90.0,3.6,1012.0
2025-04-29 15:00:00,25.0,89.0,0.0,110.0,7.6,1012.0
2025-04-29 16:00:00,26.0,89.0,0.0,120.0,7.6,1013.0
2025-04-29 17:00:00,26.0,89.0,0.0,140.0,7.6,1012.0
2025-04-29 18:00:00,26.0,89.0,0.0,150.0,11.2,1012.0
2025-04-29 19:00:00,25.0,94.0,0.0,120.0,9.4,1011.0
2025-04-29 20:00:00,25.0,94.0,0.0,90.0,7.6,1011.0
2025-04-29 21:00:00,25.0,94.0,0.0,90.0,7.6,1011.0
2025-04-29 22:00:00,25.0,94.0,0.0,100.0,7.6,1011.0
2025-04-29 23:00:00,25.0,94.0,0.1,90.0,5.4,1011.0
2025-04-30 00:00:00,25.0,94.0,0.0,90.0,7.6,1012.0
2025-04-30 01:00:00,26.0,94.0,0.1,100.0,9.4,1013.0
2025-04-30 02:00:00,27.0,84.0,0.1,100.0,9.4,1013.0
2025-04-30 03:00:00,27.0,84.0,0.2,110.0,9.4,1013.0
2025-04-30 04:00:00,28.0,79.0,0.2,110.0,9.4,1013.0
2025-04-30 05:00:00,29.0,74.0,0.2,120.0,9.4,1012.0
2025-04-30 06:00:00,30.0,70.0,6.4,110.0,9.4,1011.0
2025-04-30 07:00:00,30.0,70.0,1.6,120.0,9.4,1010.0
2025-04-30 08:00:00,31.0,66.0,0.0,90.0,9.4,1009.0
2025-04-30 09:00:00,30.0,70.0,0.1,100.0,11.2,1008.0
2025-04-30 10:00:00,30.0,70.0,2.4,120.0,13.0,1008.0
2025-04-30 11:00:00,29.0,74.0,0.1,90.0,11.2,1009.0
2025-04-30 12:00:00,28.0,79.0,7.1,110.0,11.2,1010.0
2025-04-30 13:00:00,27.0,84.0,0.3,100.0,7.6,1011.0
2025-04-30 14:00:00,27.0,89.0,2.4,130.0,3.6,1012.0
2025-04-30 15:00:00,26.0,94.0,4.4,120.0,11.2,1012.0
2025-04-30 16:00:00,26.0,94.0,4.3,120.0,9.4,1013.0
2025-04-30 17:00:00,26.0,89.0,0.5,120.0,9.4,1013.0
2025-04-30 18:00:00,26.0,89.0,1.1,130.0,9.4,1012.0
2025-04-30 19:00:00,25.0,94.0,0.4,70.0,5.4,1012.0
2025-04-30 20:00:00,25.0,100.0,0.6,100.0,7.6,1011.0
2025-04-30 21:00:00,25.0,94.0,0.7,80.0,3.6,1012.0
2025-04-30 22:00:00,25.0,94.0,0.7,60.0,5.4,1012.0
2025-04-30 23:00:00,23.0,88.0,0.0,10.0,27.7,1014.0
2025-05-01 00:00:00,22.0,94.0,0.0,10.0,5.4,1015.0
2025-05-01 01:00:00,22.0,94.0,2.5,290.0,7.6,1016.0
2025-05-01 02:00:00,23.0,94.0,1.1,310.0,11.2,1017.0
2025-05-01 03:00:00,24.0,94.0,0.2,300.0,16.6,1017.0
2025-05-01 04:00:00,25.0,89.0,0.0,300.0,11.2,1016.0
2025-05-01 05:00:00,27.0,79.0,0.0,290.0,11.2,1015.0
2025-05-01 06:00:00,26.0,79.0,0.0,270.0,16.6,1014.0
2025-05-01 07:00:00,29.0,66.0,0.0,280.0,13.0,1013.0
2025-05-01 08:00:00,30.0,62.0,0.0,300.0,11.2,1012.0
2025-05-01 09:00:00,29.0,66.0,0.0,260.0,14.8,1011.0
2025-05-01 10:00:00,28.0,70.0,0.0,280.0,18.4,1011.0
2025-05-01 11:00:00,27.0,74.0,0.0,290.0,13.0,1012.0
2025-05-01 12:00:00,27.0,74.0,0.0,260.0,7.6,1012.0
2025-05-01 13:00:00,27.0,79.0,0.0,230.0,5.4,1013.0
2025-05-01 14:00:00,26.0,79.0,0.0,210.0,7.6,1013.0
2025-05-01 15:00:00,26.0,79.0,0.0,260.0,5.4,1014.0
2025-05-01 16:00:00,26.0,84.0,0.0,220.0,5.4,1014.0
2025-05-01 17:00:00,25.0,84.0,0.0,330.0,5.4,1013.0
2025-05-01 18:00:00,25.0,84.0,0.0,310.0,3.6,1012.0
2025-05-01 19:00:00,24.0,89.0,0.0,330.0,3.6,1011.0
2025-05-01 20:00:00,23.0,94.0,0.0,10.0,5.4,1011.0
2025-05-01 21:00:00,23.0,94.0,0.0,100.0,3.6,1011.0
2025-05-01 22:00:00,23.0,94.0,0.0,90.0,5.4,1011.0
2025-05-01 23:00:00,23.0,94.0,0.0,15.0,3.6,1012.0
2025-05-02 00:00:00,24.0,94.0,0.0,330.0,5.4,1012.0
2025-05-02 01:00:00,26.0,79.0,0.0,310.0,5.4,1013.0
2025-05-02 02:00:00,28.0,74.0,0.0,180.0,3.6,1013.0
2025-05-02 03:00:00,30.0,66.0,0.0,250.0,5.4,1012.0
2025-05-02 04:00:00,31.0,59.0,0.0,277.0,3.6,1012.0
2025-05-02 05:00:00,32.0,52.0,0.0,140.0,7.6,1011.0
2025-05-02 06:00:00,32.0,52.0,0.0,200.0,9.4,1010.0
2025-05-02 07:00:00,33.0,46.0,0.0,190.0,7.6,1009.0
2025-05-02 08:00:00,33.0,46.0,0.0,220.0,3.6,1008.0
2025-05-02 09:00:00,33.0,52.0,0.0,110.0,14.8,1007.0
2025-05-02 10:00:00,32.0,56.0,0.0,110.0,13.0,1007.0
2025-05-02 11:00:00,31.0,62.0,0.0,110.0,14.8,1007.0
2025-05-02 12:00:00,30.0,70.0,0.0,130.0,22.3,1007.0
2025-05-02 13:00:00,28.0,79.0,0.0,150.0,16.6,1008.0
2025-05-02 14:00:00,28.0,74.0,0.0,150.0,16.6,1008.0
2025-05-02 15:00:00,27.0,79.0,0.0,150.0,14.8,1009.0
2025-05-02 16:00:00,26.0,84.0,0.0,120.0,14.8,1009.0
2025-05-02 17:00:00,26.0,84.0,0.0,130.0,14.8,1009.0
2025-05-02 18:00:00,26.0,84.0,0.0,110.0,11.2,1008.0
2025-05-02 19:00:00,25.0,94.0,0.0,100.0,13.0,1008.0
2025-05-02 20:00:00,25.0,94.0,0.0,100.0,11.2,1008.0
2025-05-02 21:00:00,25.0,94.0,0.0,100.0,11.2,1007.0
2025-05-02 22:00:00,25.0,94.0,0.0,60.0,9.4,1008.0
2025-05-02 23:00:00,25.0,94.0,0.0,90.0,11.2,1008.0
2025-05-03 00:00:00,26.0,89.0,0.0,90.0,5.4,1009.0
2025-05-03 01:00:00,27.0,84.0,0.0,140.0,9.4,1009.0
2025-05-03 02:00:00,28.0,79.0,0.0,150.0,9.4,1009.0
2025-05-03 03:00:00,29.0,79.0,0.0,130.0,7.6,1010.0
2025-05-03 04:00:00,29.0,74.0,0.0,140.0,7.6,1009.0
2025-05-03 05:00:00,31.0,70.0,0.0,110.0,7.6,1009.0
2025-05-03 06:00:00,32.0,67.0,0.0,130.0,13.0,1007.0
2025-05-03 07:00:00,33.0,63.0,0.0,120.0,9.4,1006.0
2025-05-03 08:00:00,32.0,67.0,0.0,160.0,11.2,1005.0
2025-05-03 09:00:00,33.0,63.0,0.0,120.0,20.5,1005.0
2025-05-03 10:00:00,32.0,67.0,0.0,130.0,25.9,1004.0
2025-05-03 11:00:00,30.0,75.0,0.0,130.0,20.5,1005.0
2025-05-03 12:00:00,29.0,74.0,0.0,130.0,18.4,1005.0
2025-05-03 13:00:00,28.0,79.0,0.0,130.0,18.4,1006.0
2025-05-03 14:00:00,28.0,79.0,0.0,130.0,16.6,1006.0
2025-05-03 15:00:00,27.0,89.0,0.0,100.0,11.2,1007.0
2025-05-03 16:00:00,27.0,89.0,0.0,130.0,16.6,1007.0
2025-05-03 17:00:00,27.0,89.0,0.0,110.0,18.4,1007.0
2025-05-03 18:00:00,27.0,89.0,0.0,100.0,14.8,1006.0
2025-05-03 19:00:00,27.0,89.0,0.0,110.0,14.8,1006.0
2025-05-03 20:00:00,27.0,89.0,0.0,110.0,14.8,1005.0
2025-05-03 21:00:00,27.0,89.0,0.0,100.0,11.2,1006.0
2025-05-03 22:00:00,27.0,89.0,0.0,130.0,11.2,1006.0
2025-05-03 23:00:00,27.0,89.0,0.0,120.0,11.2,1006.0
2025-05-04 00:00:00,27.0,89.0,0.0,130.0,13.0,1006.0
2025-05-04 01:00:00,28.0,84.0,0.0,130.0,13.0,1007.0
2025-05-04 02:00:00,29.0,79.0,0.0,130.0,11.2,1008.0
2025-05-04 03:00:00,30.0,75.0,0.0,110.0,9.4,1007.0
2025-05-04 04:00:00,32.0,71.0,0.0,100.0,13.0,1007.0
2025-05-04 05:00:00,33.0,67.0,0.0,130.0,9.4,1006.0
2025-05-04 06:00:00,33.0,67.0,0.0,150.0,14.8,1004.0
2025-05-04 07:00:00,33.0,63.0,0.1,150.0,11.2,1004.0
2025-05-04 08:00:00,32.0,67.0,0.0,140.0,16.6,1003.0
2025-05-04 09:00:00,32.0,71.0,0.0,140.0,16.6,1002.0
2025-05-04 10:00:00,30.0,70.0,0.0,140.0,18.4,1003.0
2025-05-04 11:00:00,30.0,66.0,0.0,130.0,7.6,1003.0
2025-05-04 12:00:00,29.0,70.0,0.0,140.0,14.8,1003.0
2025-05-04 13:00:00,27.0,84.0,0.0,110.0,16.6,1004.0
2025-05-04 14:00:00,27.0,84.0,0.0,120.0,14.8,1005.0
2025-05-04 15:00:00,27.0,89.0,0.0,120.0,14.8,1005.0
2025-05-04 16:00:00,26.0,94.0,0.0,90.0,13.0,1006.0
2025-05-04 17:00:00,26.0,94.0,0.0,100.0,13.0,1006.0
2025-05-04 18:00:00,27.0,89.0,0.0,110.0,16.6,1005.0
2025-05-04 19:00:00,26.0,94.0,0.0,110.0,13.0,1005.0
2025-05-04 20:00:00,26.0,94.0,0.0,70.0,9.4,1004.0
2025-05-04 21:00:00,26.0,94.0,0.0,80.0,9.4,1005.0
2025-05-04 22:00:00,26.0,94.0,0.0,100.0,11.2,1005.0
2025-05-04 23:00:00,26.0,100.0,0.0,90.0,5.4,1005.0
2025-05-05 00:00:00,27.0,94.0,0.0,110.0,9.4,1006.0
2025-05-05 01:00:00,28.0,89.0,0.0,140.0,9.4,1006.0
2025-05-05 02:00:00,30.0,79.0,0.0,110.0,5.4,1007.0
2025-05-05 03:00:00,31.0,70.0,0.0,90.0,5.4,1006.0
2025-05-05 04:00:00,32.0,67.0,0.0,70.0,9.4,1006.0
2025-05-05 05:00:00,34.0,60.0,0.0,120.0,9.4,1005.0
2025-05-05 06:00:00,34.0,63.0,0.0,100.0,11.2,1004.0
2025-05-05 07:00:00,35.0,60.0,0.0,100.0,14.8,1003.0
2025-05-05 08:00:00,35.0,60.0,0.0,110.0,18.4,1002.0
2025-05-05 09:00:00,35.0,60.0,0.0,100.0,22.3,1002.0
2025-05-05 10:00:00,33.0,67.0,0.0,130.0,22.3,1001.0
2025-05-05 11:00:00,32.0,71.0,0.0,130.0,24.1,1002.0
2025-05-05 12:00:00,31.0,75.0,0.0,110.0,20.5,1002.0
2025-05-05 13:00:00,30.0,79.0,0.0,150.0,9.4,1005.0
2025-05-05 14:00:00,24.0,100.0,0.0,120.0,9.4,1006.0
2025-05-05 15:00:00,26.0,94.0,0.0,140.0,16.6,1005.0
2025-05-05 16:00:00,26.0,94.0,0.0,160.0,5.4,1006.0
2025-05-05 17:00:00,26.0,89.0,0.0,130.0,11.2,1005.0
2025-05-05 18:00:00,26.0,94.0,0.0,80.0,13.0,1005.0
2025-05-05 19:00:00,26.0,94.0,0.0,50.0,13.0,1004.0
2025-05-05 20:00:00,26.0,94.0,0.0,60.0,14.8,1004.0
2025-05-05 21:00:00,26.0,94.0,0.0,60.0,7.6,1005.0
2025-05-05 22:00:00,26.0,94.0,0.0,50.0,9.4,1005.0
2025-05-05 23:00:00,27.0,94.0,0.0,60.0,7.6,1006.0
2025-05-06 00:00:00,27.0,94.0,0.0,80.0,9.4,1007.0
2025-05-06 01:00:00,28.0,89.0,0.0,120.0,13.0,1008.0
2025-05-06 02:00:00,30.0,79.0,0.0,120.0,11.2,1008.0
2025-05-06 03:00:00,31.0,79.0,0.0,120.0,11.2,1007.0
2025-05-06 04:00:00,31.0,75.0,0.1,140.0,13.0,1007.0
2025-05-06 05:00:00,32.0,75.0,0.0,110.0,14.8,1006.0
2025-05-06 06:00:00,33.0,67.0,0.0,130.0,13.0,1005.0
2025-05-06 07:00:00,33.0,67.0,0.0,120.0,13.0,1004.0
2025-05-06 08:00:00,33.0,67.0,0.0,120.0,18.4,1003.0
2025-05-06 09:00:00,33.0,67.0,0.0,100.0,20.5,1002.0
2025-05-06 10:00:00,32.0,71.0,0.0,130.0,20.5,1002.0
2025-05-06 11:00:00,31.0,75.0,0.0,130.0,22.3,1003.0
2025-05-06 12:00:00,30.0,79.0,0.0,130.0,16.6,1004.0
2025-05-06 13:00:00,29.0,84.0,0.0,130.0,20.5,1004.0
2025-05-06 14:00:00,29.0,84.0,0.0,130.0,20.5,1005.0
2025-05-06 15:00:00,28.0,89.0,0.0,130.0,18.4,1006.0
2025-05-06 16:00:00,28.0,89.0,0.0,120.0,14.8,1006.0
2025-05-06 17:00:00,28.0,89.0,0.0,110.0,16.6,1005.0
2025-05-06 18:00:00,28.0,89.0,0.0,120.0,18.4,1005.0
2025-05-06 19:00:00,28.0,89.0,0.0,110.0,18.4,1005.0
2025-05-06 20:00:00,28.0,89.0,0.1,100.0,13.0,1004.0
2025-05-06 21:00:00,28.0,89.0,0.3,100.0,13.0,1004.0
2025-05-06 22:00:00,27.0,94.0,0.0,90.0,11.2,1004.0
2025-05-06 23:00:00,27.0,94.0,0.0,90.0,13.0,1005.0
2025-05-07 00:00:00,28.0,89.0,0.0,100.0,13.0,1005.0
2025-05-07 01:00:00,29.0,84.0,0.0,110.0,14.8,1005.0
2025-05-07 02:00:00,30.0,79.0,0.1,130.0,18.4,1005.0
2025-05-07 03:00:00,30.0,79.0,0.1,130.0,18.4,1005.0
